,Date,variable,value
7922, 13 October 2019 07:58,Page,Bitcoin
7923, 13 October 2019 07:53,Page,Bitcoin
7924, 13 October 2019 07:52,Page,Bitcoin
7925, 13 October 2019 07:50,Page,Bitcoin
7926, 13 October 2019 07:17,Page,Bitcoin
7927, 12 October 2019 00:09,Page,Bitcoin
7928, 27 September 2019 07:48,Page,Bitcoin
7929, 27 September 2019 01:59,Page,Bitcoin
7930, 24 September 2019 18:52,Page,Bitcoin
7931, 24 September 2019 18:50,Page,Bitcoin
7932, 24 September 2019 18:49,Page,Bitcoin
7933, 23 September 2019 15:15,Page,Bitcoin
7934, 23 September 2019 15:14,Page,Bitcoin
7935, 22 September 2019 09:44,Page,Bitcoin
7936, 14 September 2019 08:36,Page,Bitcoin
7937, 13 September 2019 11:51,Page,Bitcoin
7938, 13 September 2019 02:45,Page,Bitcoin
7939, 13 September 2019 01:06,Page,Bitcoin
7940, 13 September 2019 00:40,Page,Bitcoin
7941, 12 September 2019 18:29,Page,Bitcoin
7942, 12 September 2019 10:02,Page,Bitcoin
7943, 12 September 2019 04:43,Page,Bitcoin
7944, 11 September 2019 14:12,Page,Bitcoin
7945, 11 September 2019 09:06,Page,Bitcoin
7946, 11 September 2019 09:05,Page,Bitcoin
7947, 11 September 2019 09:02,Page,Bitcoin
7948, 11 September 2019 08:37,Page,Bitcoin
7949, 11 September 2019 08:33,Page,Bitcoin
7950, 11 September 2019 08:17,Page,Bitcoin
7951, 11 September 2019 04:53,Page,Bitcoin
7952, 11 September 2019 02:29,Page,Bitcoin
7953, 11 September 2019 02:26,Page,Bitcoin
7954, 11 September 2019 02:18,Page,Bitcoin
7955, 11 September 2019 02:10,Page,Bitcoin
7956, 11 September 2019 02:07,Page,Bitcoin
7957, 11 September 2019 01:33,Page,Bitcoin
7958, 11 September 2019 01:16,Page,Bitcoin
7959, 11 September 2019 00:57,Page,Bitcoin
7960, 11 September 2019 00:55,Page,Bitcoin
7961, 11 September 2019 00:49,Page,Bitcoin
7962, 11 September 2019 00:39,Page,Bitcoin
7963, 11 September 2019 00:35,Page,Bitcoin
7964, 10 September 2019 10:13,Page,Bitcoin
7965, 10 September 2019 09:12,Page,Bitcoin
7966, 10 September 2019 09:06,Page,Bitcoin
7967, 10 September 2019 08:50,Page,Bitcoin
7968, 10 September 2019 08:46,Page,Bitcoin
7969, 9 September 2019 08:40,Page,Bitcoin
7970, 9 September 2019 08:38,Page,Bitcoin
7971, 9 September 2019 08:27,Page,Bitcoin
7972, 29 August 2019 04:59,Page,Bitcoin
7973, 28 August 2019 08:30,Page,Bitcoin
7974, 28 August 2019 07:58,Page,Bitcoin
7975, 22 August 2019 09:10,Page,Bitcoin
7976, 22 August 2019 07:01,Page,Bitcoin
7977, 22 August 2019 06:59,Page,Bitcoin
7978, 20 August 2019 20:02,Page,Bitcoin
7979, 17 August 2019 15:27,Page,Bitcoin
7980, 11 August 2019 21:31,Page,Bitcoin
7981, 11 August 2019 02:16,Page,Bitcoin
7982, 30 July 2019 04:17,Page,Bitcoin
7983, 29 July 2019 17:08,Page,Bitcoin
7984, 29 July 2019 16:55,Page,Bitcoin
7985, 29 July 2019 16:48,Page,Bitcoin
7986, 29 July 2019 15:25,Page,Bitcoin
7987, 29 July 2019 08:56,Page,Bitcoin
7988, 24 July 2019 14:05,Page,Bitcoin
7989, 24 July 2019 14:04,Page,Bitcoin
7990, 20 July 2019 19:11,Page,Bitcoin
7991, 20 July 2019 19:10,Page,Bitcoin
7992, 20 July 2019 19:04,Page,Bitcoin
7993, 14 July 2019 01:24,Page,Bitcoin
7994, 12 July 2019 01:49,Page,Bitcoin
7995, 10 July 2019 05:14,Page,Bitcoin
7996, 9 July 2019 22:56,Page,Bitcoin
7997, 6 July 2019 09:27,Page,Bitcoin
7998, 6 July 2019 08:49,Page,Bitcoin
7999, 3 July 2019 00:46,Page,Bitcoin
8000, 1 November 2022 09:53,Page,United States Dollar
8001, 1 November 2022 09:52,Page,United States Dollar
8002, 31 October 2022 11:59,Page,United States Dollar
8003, 31 October 2022 11:58,Page,United States Dollar
8004, 29 October 2022 00:31,Page,United States Dollar
8005, 26 October 2022 12:52,Page,United States Dollar
8006, 26 October 2022 10:13,Page,United States Dollar
8007, 24 October 2022 17:41,Page,United States Dollar
8008, 24 October 2022 17:34,Page,United States Dollar
8009, 24 October 2022 17:34,Page,United States Dollar
8010, 24 October 2022 17:33,Page,United States Dollar
8011, 21 October 2022 17:03,Page,United States Dollar
8012, 21 October 2022 11:26,Page,United States Dollar
8013, 18 October 2022 22:08,Page,United States Dollar
8014, 14 October 2022 15:18,Page,United States Dollar
8015, 12 October 2022 07:48,Page,United States Dollar
8016, 8 October 2022 14:25,Page,United States Dollar
8017, 8 October 2022 14:24,Page,United States Dollar
8018, 8 October 2022 07:37,Page,United States Dollar
8019, 30 September 2022 12:04,Page,United States Dollar
8020, 28 September 2022 07:32,Page,United States Dollar
8021, 27 September 2022 15:57,Page,United States Dollar
8022, 27 September 2022 15:53,Page,United States Dollar
8023, 27 September 2022 05:30,Page,United States Dollar
8024, 27 September 2022 05:30,Page,United States Dollar
8025, 26 September 2022 22:09,Page,United States Dollar
8026, 21 September 2022 13:54,Page,United States Dollar
8027, 21 September 2022 13:52,Page,United States Dollar
8028, 20 September 2022 15:20,Page,United States Dollar
8029, 20 September 2022 15:15,Page,United States Dollar
8030, 20 September 2022 13:41,Page,United States Dollar
8031, 20 September 2022 12:18,Page,United States Dollar
8032, 19 September 2022 23:26,Page,United States Dollar
8033, 19 September 2022 22:57,Page,United States Dollar
8034, 18 September 2022 08:05,Page,United States Dollar
8035, 16 September 2022 19:45,Page,United States Dollar
8036, 16 September 2022 19:44,Page,United States Dollar
8037, 16 September 2022 18:38,Page,United States Dollar
8038, 14 September 2022 20:19,Page,United States Dollar
8039, 14 September 2022 07:08,Page,United States Dollar
8040, 13 September 2022 23:18,Page,United States Dollar
8041, 13 September 2022 23:16,Page,United States Dollar
8042, 13 September 2022 23:13,Page,United States Dollar
8043, 13 September 2022 18:29,Page,United States Dollar
8044, 10 September 2022 03:44,Page,United States Dollar
8045, 10 September 2022 03:43,Page,United States Dollar
8046, 10 September 2022 03:43,Page,United States Dollar
8047, 10 September 2022 03:41,Page,United States Dollar
8048, 10 September 2022 03:35,Page,United States Dollar
8049, 10 September 2022 03:35,Page,United States Dollar
8050, 10 September 2022 03:34,Page,United States Dollar
8051, 7 September 2022 15:46,Page,United States Dollar
8052, 7 September 2022 11:29,Page,United States Dollar
8053, 7 September 2022 06:20,Page,United States Dollar
8054, 7 September 2022 06:19,Page,United States Dollar
8055, 5 September 2022 01:06,Page,United States Dollar
8056, 5 September 2022 00:46,Page,United States Dollar
8057, 4 September 2022 14:51,Page,United States Dollar
8058, 4 September 2022 02:21,Page,United States Dollar
8059, 3 September 2022 00:14,Page,United States Dollar
8060, 2 September 2022 11:32,Page,United States Dollar
8061, 2 September 2022 09:11,Page,United States Dollar
8062, 2 September 2022 06:00,Page,United States Dollar
8063, 2 September 2022 05:40,Page,United States Dollar
8064, 2 September 2022 05:37,Page,United States Dollar
8065, 2 September 2022 05:00,Page,United States Dollar
8066, 2 September 2022 04:58,Page,United States Dollar
8067, 2 September 2022 04:55,Page,United States Dollar
8068, 1 September 2022 20:42,Page,United States Dollar
8069, 1 September 2022 09:05,Page,United States Dollar
8070, 1 September 2022 08:53,Page,United States Dollar
8071, 31 August 2022 21:10,Page,United States Dollar
8072, 30 August 2022 04:27,Page,United States Dollar
8073, 30 August 2022 04:26,Page,United States Dollar
8074, 30 August 2022 04:26,Page,United States Dollar
8075, 30 August 2022 04:25,Page,United States Dollar
8076, 27 August 2022 09:25,Page,United States Dollar
8077, 27 August 2022 09:25,Page,United States Dollar
8078, 25 August 2022 22:26,Page,United States Dollar
8079, 25 August 2022 06:42,Page,United States Dollar
8080, 22 August 2022 16:47,Page,United States Dollar
8081, 22 August 2022 16:47,Page,United States Dollar
8082, 21 August 2022 07:24,Page,United States Dollar
8083, 21 August 2022 04:22,Page,United States Dollar
8084, 19 August 2022 01:12,Page,United States Dollar
8085, 18 August 2022 20:09,Page,United States Dollar
8086, 18 August 2022 15:21,Page,United States Dollar
8087, 18 August 2022 13:56,Page,United States Dollar
8088, 18 August 2022 05:04,Page,United States Dollar
8089, 18 August 2022 03:58,Page,United States Dollar
8090, 18 August 2022 00:48,Page,United States Dollar
8091, 16 August 2022 10:31,Page,United States Dollar
8092, 16 August 2022 10:27,Page,United States Dollar
8093, 16 August 2022 10:22,Page,United States Dollar
8094, 16 August 2022 10:21,Page,United States Dollar
8095, 16 August 2022 10:20,Page,United States Dollar
8096, 16 August 2022 10:18,Page,United States Dollar
8097, 16 August 2022 10:17,Page,United States Dollar
8098, 16 August 2022 10:17,Page,United States Dollar
8099, 16 August 2022 10:13,Page,United States Dollar
8100, 16 August 2022 10:11,Page,United States Dollar
8101, 16 August 2022 10:02,Page,United States Dollar
8102, 16 August 2022 10:01,Page,United States Dollar
8103, 16 August 2022 10:01,Page,United States Dollar
8104, 16 August 2022 09:27,Page,United States Dollar
8105, 16 August 2022 07:37,Page,United States Dollar
8106, 16 August 2022 07:21,Page,United States Dollar
8107, 15 August 2022 22:21,Page,United States Dollar
8108, 15 August 2022 20:06,Page,United States Dollar
8109, 15 August 2022 20:04,Page,United States Dollar
8110, 14 August 2022 05:43,Page,United States Dollar
8111, 10 August 2022 07:17,Page,United States Dollar
8112, 8 August 2022 11:49,Page,United States Dollar
8113, 7 August 2022 15:45,Page,United States Dollar
8114, 7 August 2022 15:44,Page,United States Dollar
8115, 5 August 2022 19:15,Page,United States Dollar
8116, 5 August 2022 12:39,Page,United States Dollar
8117, 4 August 2022 21:33,Page,United States Dollar
8118, 4 August 2022 14:47,Page,United States Dollar
8119, 4 August 2022 14:17,Page,United States Dollar
8120, 4 August 2022 12:28,Page,United States Dollar
8121, 4 August 2022 12:26,Page,United States Dollar
8122, 3 August 2022 23:37,Page,United States Dollar
8123, 3 August 2022 23:33,Page,United States Dollar
8124, 2 August 2022 22:10,Page,United States Dollar
8125, 2 August 2022 06:30,Page,United States Dollar
8126, 2 August 2022 06:13,Page,United States Dollar
8127, 30 July 2022 20:24,Page,United States Dollar
8128, 30 July 2022 20:23,Page,United States Dollar
8129, 28 July 2022 11:41,Page,United States Dollar
8130, 28 July 2022 11:00,Page,United States Dollar
8131, 28 July 2022 10:55,Page,United States Dollar
8132, 27 July 2022 17:43,Page,United States Dollar
8133, 22 July 2022 10:08,Page,United States Dollar
8134, 22 July 2022 09:51,Page,United States Dollar
8135, 22 July 2022 09:43,Page,United States Dollar
8136, 18 July 2022 07:04,Page,United States Dollar
8137, 16 July 2022 07:47,Page,United States Dollar
8138, 14 July 2022 10:26,Page,United States Dollar
8139, 14 July 2022 09:57,Page,United States Dollar
8140, 14 July 2022 03:43,Page,United States Dollar
8141, 13 July 2022 21:40,Page,United States Dollar
8142, 11 July 2022 05:42,Page,United States Dollar
8143, 10 July 2022 05:57,Page,United States Dollar
8144, 8 July 2022 18:45,Page,United States Dollar
8145, 6 July 2022 18:25,Page,United States Dollar
8146, 5 July 2022 17:45,Page,United States Dollar
8147, 4 July 2022 03:57,Page,United States Dollar
8148, 4 July 2022 03:47,Page,United States Dollar
8149, 3 July 2022 18:23,Page,United States Dollar
8150, 3 July 2022 18:22,Page,United States Dollar
8151, 3 July 2022 18:21,Page,United States Dollar
8152, 3 July 2022 18:21,Page,United States Dollar
8153, 3 July 2022 18:19,Page,United States Dollar
8154, 3 July 2022 18:19,Page,United States Dollar
8155, 1 July 2022 23:49,Page,United States Dollar
8156, 1 July 2022 20:47,Page,United States Dollar
8157, 1 July 2022 20:45,Page,United States Dollar
8158, 28 June 2022 07:44,Page,United States Dollar
8159, 25 June 2022 01:39,Page,United States Dollar
8160, 24 June 2022 20:28,Page,United States Dollar
8161, 24 June 2022 03:46,Page,United States Dollar
8162, 24 June 2022 03:12,Page,United States Dollar
8163, 24 June 2022 03:11,Page,United States Dollar
8164, 18 June 2022 21:40,Page,United States Dollar
8165, 18 June 2022 04:09,Page,United States Dollar
8166, 17 June 2022 12:11,Page,United States Dollar
8167, 15 June 2022 13:46,Page,United States Dollar
8168, 12 June 2022 10:31,Page,United States Dollar
8169, 6 June 2022 05:23,Page,United States Dollar
8170, 5 June 2022 11:26,Page,United States Dollar
8171, 3 June 2022 03:13,Page,United States Dollar
8172, 2 June 2022 05:14,Page,United States Dollar
8173, 31 May 2022 23:32,Page,United States Dollar
8174, 31 May 2022 07:29,Page,United States Dollar
8175, 31 May 2022 06:54,Page,United States Dollar
8176, 27 May 2022 13:06,Page,United States Dollar
8177, 23 May 2022 12:51,Page,United States Dollar
8178, 23 May 2022 12:51,Page,United States Dollar
8179, 20 May 2022 03:33,Page,United States Dollar
8180, 20 May 2022 03:32,Page,United States Dollar
8181, 20 May 2022 03:31,Page,United States Dollar
8182, 17 May 2022 13:44,Page,United States Dollar
8183, 17 May 2022 13:43,Page,United States Dollar
8184, 16 May 2022 15:12,Page,United States Dollar
8185, 16 May 2022 14:49,Page,United States Dollar
8186, 16 May 2022 13:34,Page,United States Dollar
8187, 16 May 2022 13:30,Page,United States Dollar
8188, 12 May 2022 15:48,Page,United States Dollar
8189, 12 May 2022 15:47,Page,United States Dollar
8190, 11 May 2022 23:36,Page,United States Dollar
8191, 11 May 2022 22:27,Page,United States Dollar
8192, 11 May 2022 22:25,Page,United States Dollar
8193, 11 May 2022 22:25,Page,United States Dollar
8194, 11 May 2022 21:25,Page,United States Dollar
8195, 5 May 2022 14:25,Page,United States Dollar
8196, 5 May 2022 14:19,Page,United States Dollar
8197, 5 May 2022 10:05,Page,United States Dollar
8198, 3 May 2022 15:53,Page,United States Dollar
8199, 3 May 2022 15:45,Page,United States Dollar
8200, 30 April 2022 06:31,Page,United States Dollar
8201, 30 April 2022 06:28,Page,United States Dollar
8202, 30 April 2022 00:34,Page,United States Dollar
8203, 28 April 2022 13:50,Page,United States Dollar
8204, 28 April 2022 13:17,Page,United States Dollar
8205, 24 April 2022 09:18,Page,United States Dollar
8206, 23 April 2022 21:35,Page,United States Dollar
8207, 23 April 2022 21:34,Page,United States Dollar
8208, 23 April 2022 11:54,Page,United States Dollar
8209, 22 April 2022 12:02,Page,United States Dollar
8210, 21 April 2022 08:17,Page,United States Dollar
8211, 20 April 2022 00:52,Page,United States Dollar
8212, 20 April 2022 00:50,Page,United States Dollar
8213, 17 April 2022 07:43,Page,United States Dollar
8214, 17 April 2022 05:37,Page,United States Dollar
8215, 15 April 2022 21:43,Page,United States Dollar
8216, 15 April 2022 20:53,Page,United States Dollar
8217, 14 April 2022 00:15,Page,United States Dollar
8218, 12 April 2022 17:06,Page,United States Dollar
8219, 12 April 2022 15:07,Page,United States Dollar
8220, 11 April 2022 03:58,Page,United States Dollar
8221, 11 April 2022 03:58,Page,United States Dollar
8222, 6 April 2022 13:25,Page,United States Dollar
8223, 1 April 2022 01:39,Page,United States Dollar
8224, 1 April 2022 01:37,Page,United States Dollar
8225, 30 March 2022 11:44,Page,United States Dollar
8226, 30 March 2022 01:14,Page,United States Dollar
8227, 30 March 2022 01:10,Page,United States Dollar
8228, 29 March 2022 08:15,Page,United States Dollar
8229, 29 March 2022 08:13,Page,United States Dollar
8230, 29 March 2022 08:12,Page,United States Dollar
8231, 29 March 2022 08:10,Page,United States Dollar
8232, 25 March 2022 20:51,Page,United States Dollar
8233, 25 March 2022 19:05,Page,United States Dollar
8234, 25 March 2022 18:59,Page,United States Dollar
8235, 23 March 2022 20:50,Page,United States Dollar
8236, 23 March 2022 02:05,Page,United States Dollar
8237, 23 March 2022 02:03,Page,United States Dollar
8238, 23 March 2022 01:55,Page,United States Dollar
8239, 23 March 2022 01:49,Page,United States Dollar
8240, 20 March 2022 02:51,Page,United States Dollar
8241, 16 March 2022 16:59,Page,United States Dollar
8242, 16 March 2022 05:02,Page,United States Dollar
8243, 15 March 2022 18:38,Page,United States Dollar
8244, 11 March 2022 01:43,Page,United States Dollar
8245, 11 March 2022 00:41,Page,United States Dollar
8246, 7 March 2022 15:03,Page,United States Dollar
8247, 7 March 2022 15:02,Page,United States Dollar
8248, 7 March 2022 14:56,Page,United States Dollar
8249, 7 March 2022 14:56,Page,United States Dollar
8250, 7 March 2022 02:55,Page,United States Dollar
8251, 7 March 2022 01:18,Page,United States Dollar
8252, 3 March 2022 17:15,Page,United States Dollar
8253, 3 March 2022 05:53,Page,United States Dollar
8254, 2 March 2022 01:23,Page,United States Dollar
8255, 1 March 2022 07:51,Page,United States Dollar
8256, 22 February 2022 09:52,Page,United States Dollar
8257, 22 February 2022 09:52,Page,United States Dollar
8258, 22 February 2022 09:50,Page,United States Dollar
8259, 22 February 2022 09:50,Page,United States Dollar
8260, 19 February 2022 18:11,Page,United States Dollar
8261, 19 February 2022 16:36,Page,United States Dollar
8262, 18 February 2022 10:47,Page,United States Dollar
8263, 17 February 2022 20:03,Page,United States Dollar
8264, 16 February 2022 15:34,Page,United States Dollar
8265, 15 February 2022 21:49,Page,United States Dollar
8266, 15 February 2022 11:27,Page,United States Dollar
8267, 15 February 2022 01:39,Page,United States Dollar
8268, 13 February 2022 09:50,Page,United States Dollar
8269, 12 February 2022 16:25,Page,United States Dollar
8270, 12 February 2022 16:25,Page,United States Dollar
8271, 12 February 2022 04:13,Page,United States Dollar
8272, 11 February 2022 18:37,Page,United States Dollar
8273, 11 February 2022 17:43,Page,United States Dollar
8274, 11 February 2022 17:33,Page,United States Dollar
8275, 7 February 2022 23:08,Page,United States Dollar
8276, 7 February 2022 14:01,Page,United States Dollar
8277, 4 February 2022 09:56,Page,United States Dollar
8278, 4 February 2022 08:56,Page,United States Dollar
8279, 3 February 2022 22:40,Page,United States Dollar
8280, 2 February 2022 10:41,Page,United States Dollar
8281, 2 February 2022 00:50,Page,United States Dollar
8282, 1 February 2022 02:07,Page,United States Dollar
8283, 31 January 2022 07:52,Page,United States Dollar
8284, 28 January 2022 19:32,Page,United States Dollar
8285, 28 January 2022 16:21,Page,United States Dollar
8286, 21 January 2022 03:43,Page,United States Dollar
8287, 20 January 2022 22:48,Page,United States Dollar
8288, 20 January 2022 21:59,Page,United States Dollar
8289, 19 January 2022 11:31,Page,United States Dollar
8290, 19 January 2022 09:27,Page,United States Dollar
8291, 18 January 2022 13:11,Page,United States Dollar
8292, 18 January 2022 13:09,Page,United States Dollar
8293, 17 January 2022 06:22,Page,United States Dollar
8294, 17 January 2022 04:21,Page,United States Dollar
8295, 16 January 2022 01:17,Page,United States Dollar
8296, 15 January 2022 23:55,Page,United States Dollar
8297, 15 January 2022 23:36,Page,United States Dollar
8298, 12 January 2022 17:22,Page,United States Dollar
8299, 9 January 2022 17:39,Page,United States Dollar
8300, 9 January 2022 17:18,Page,United States Dollar
8301, 9 January 2022 01:56,Page,United States Dollar
8302, 7 January 2022 18:34,Page,United States Dollar
8303, 6 January 2022 18:34,Page,United States Dollar
8304, 6 January 2022 18:17,Page,United States Dollar
8305, 6 January 2022 18:16,Page,United States Dollar
8306, 6 January 2022 18:15,Page,United States Dollar
8307, 3 January 2022 11:47,Page,United States Dollar
8308, 3 January 2022 05:52,Page,United States Dollar
8309, 20 December 2021 16:50,Page,United States Dollar
8310, 20 December 2021 16:45,Page,United States Dollar
8311, 15 December 2021 17:12,Page,United States Dollar
8312, 15 December 2021 09:04,Page,United States Dollar
8313, 14 December 2021 20:27,Page,United States Dollar
8314, 14 December 2021 20:26,Page,United States Dollar
8315, 14 December 2021 04:29,Page,United States Dollar
8316, 14 December 2021 03:05,Page,United States Dollar
8317, 12 December 2021 15:01,Page,United States Dollar
8318, 11 December 2021 03:37,Page,United States Dollar
8319, 8 December 2021 03:52,Page,United States Dollar
8320, 8 December 2021 02:48,Page,United States Dollar
8321, 8 December 2021 02:44,Page,United States Dollar
8322, 6 December 2021 22:45,Page,United States Dollar
8323, 6 December 2021 22:38,Page,United States Dollar
8324, 29 November 2021 02:49,Page,United States Dollar
8325, 28 November 2021 15:25,Page,United States Dollar
8326, 28 November 2021 15:25,Page,United States Dollar
8327, 26 November 2021 18:18,Page,United States Dollar
8328, 26 November 2021 17:12,Page,United States Dollar
8329, 26 November 2021 17:06,Page,United States Dollar
8330, 26 November 2021 17:03,Page,United States Dollar
8331, 25 November 2021 15:43,Page,United States Dollar
8332, 25 November 2021 11:09,Page,United States Dollar
8333, 24 November 2021 05:06,Page,United States Dollar
8334, 24 November 2021 04:08,Page,United States Dollar
8335, 24 November 2021 01:53,Page,United States Dollar
8336, 23 November 2021 20:36,Page,United States Dollar
8337, 23 November 2021 20:27,Page,United States Dollar
8338, 23 November 2021 20:25,Page,United States Dollar
8339, 23 November 2021 15:32,Page,United States Dollar
8340, 23 November 2021 12:48,Page,United States Dollar
8341, 23 November 2021 12:29,Page,United States Dollar
8342, 23 November 2021 12:27,Page,United States Dollar
8343, 23 November 2021 12:26,Page,United States Dollar
8344, 23 November 2021 12:24,Page,United States Dollar
8345, 23 November 2021 12:21,Page,United States Dollar
8346, 23 November 2021 11:27,Page,United States Dollar
8347, 23 November 2021 11:27,Page,United States Dollar
8348, 23 November 2021 11:26,Page,United States Dollar
8349, 23 November 2021 11:24,Page,United States Dollar
8350, 23 November 2021 11:21,Page,United States Dollar
8351, 23 November 2021 11:00,Page,United States Dollar
8352, 23 November 2021 10:38,Page,United States Dollar
8353, 23 November 2021 10:36,Page,United States Dollar
8354, 22 November 2021 15:44,Page,United States Dollar
8355, 19 November 2021 02:16,Page,United States Dollar
8356, 19 November 2021 01:34,Page,United States Dollar
8357, 19 November 2021 01:26,Page,United States Dollar
8358, 18 November 2021 14:28,Page,United States Dollar
8359, 18 November 2021 14:24,Page,United States Dollar
8360, 17 November 2021 20:34,Page,United States Dollar
8361, 17 November 2021 19:47,Page,United States Dollar
8362, 17 November 2021 19:40,Page,United States Dollar
8363, 15 November 2021 06:35,Page,United States Dollar
8364, 11 November 2021 08:37,Page,United States Dollar
8365, 10 November 2021 22:52,Page,United States Dollar
8366, 6 November 2021 18:24,Page,United States Dollar
8367, 6 November 2021 17:36,Page,United States Dollar
8368, 28 October 2021 15:24,Page,United States Dollar
8369, 27 October 2021 14:50,Page,United States Dollar
