var_id,title,sub_id,sub_name,def,notes,vertical,unit,graph
229,Value of Construction Completed by Construction Company,4,Construction,,&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source: &lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;&lt;/li&gt;&lt;li&gt;Benchmark of Construction Statistics for 2010-2019 Data&lt;/li&gt;&lt;li&gt;Construction Statistics 2020 for 2020 Data&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Note: &lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt; 2020 data is a temporary number  &lt;/li&gt;&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;,1,Million Rupiahs,1.0
239,Number of Sample,4,Construction,,,1,Establishment,1.0
240,Average of Permanent Workers ,4,Construction,,,1,People,1.0
241,Median of Mandays of Daily Workers ,4,Construction,,,1,Man-days,1.0
242,Median of Compensation and Wages of Workers Monthly,4,Construction,,,1,Thousand Rupiahs,1.0
243,Median of Value of Construction ,4,Construction,,,1,Thousand Rupiahs,1.0
245,Number of Expert Construction Workers by Province and Qualification,4,Construction,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source:&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;&lt;span class=&quot;fontstyle0&quot;&gt;Ministry of Public Works and Housing&lt;/span&gt; 
&lt;br style=&quot;line-height:normal;&quot; /&gt;&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Note:
&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;A expert construction worker may have more than one different qualifications&lt;/li&gt;&lt;li&gt;
Province is province where skilled workers registered
&lt;/li&gt;&lt;li&gt;Kalimantan Utara data before 2018 were included in Kalimantan Timur Province&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,People,1.0
247,Number of Skilled Construction Workers by Province and Qualification,4,Construction,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Source:&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;&lt;span class=&quot;fontstyle0&quot;&gt;Ministry of Public Works and Housing&lt;/span&gt; 
&lt;br style=&quot;line-height:normal;&quot; /&gt;&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;Note:&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;A skilled construction worker may have more than one different qualifications&lt;/li&gt;&lt;li&gt;
Province is province where skilled workers registered
&lt;/li&gt;&lt;li&gt;Kalimantan Utara data before 2018 were included in Kalimantan Timur Province&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",1,People,1.0
253,Volume Housing Development by Perum Perumnas,4,Construction,,"Catatan/Note :
&lt;ul&gt;
&lt;li&gt;Nilai Pembangunan Rumah merupakan harga asumsi/ The Values of Housing Development are estimated prices&lt;/li&gt;
&lt;li&gt;Data Kalimantan Utara sebelum Tahun 2013 masih bergabung dengan Provinsi Kalimantan Timur/Kalimantan Utara data before 2013 were included in Kalimantan Timur Province&lt;/li&gt;
&lt;/ul&gt;
&lt;br&gt;
Sumber/Source :  Perum Perumnas/National Housing and Urban Development",1,Unit,1.0
255,Value of Housing Development by Perum Perumnas,4,Construction,,"Catatan/Note :
&lt;ul&gt;
&lt;li&gt;Nilai Pembangunan Rumah merupakan harga asumsi/ The Values of Housing Development are estimated prices&lt;/li&gt;
&lt;li&gt;Data Kalimantan Utara sebelum Tahun 2013 masih bergabung dengan Provinsi Kalimantan Timur/Kalimantan Utara data before 2013 were included in Kalimantan Timur Province&lt;/li&gt;
&lt;/ul&gt;
&lt;br&gt;
Sumber/Source :  Perum Perumnas/National Housing and Urban Development",1,Million Rupiahs,1.0
256,Average Price/Unit  Pembangunan Rumah oleh Perum Perumnas,4,Construction,,"Catatan/Note :
&lt;ul&gt;&lt;li&gt;Nilai Pembangunan Rumah merupakan harga asumsi/ The Values of Housing Development are estimated prices&lt;/li&gt;
&lt;li&gt;Data Kalimantan Utara sebelum Tahun 2013 masih bergabung dengan Provinsi Kalimantan Timur/Kalimantan Utara data before 2013 were included in Kalimantan Timur Province&lt;/li&gt;
&lt;/ul&gt;&lt;br /&gt;
Sumber/Source :  Perum Perumnas/National Housing and Urban Development",1,Million Rupiahs,1.0
260,Number of Housing Year End Stock Developed by Perum Perumnas,4,Construction,,"Catatan/Note :
&lt;ul&gt;
&lt;li&gt;Mencakup rumah sederhana sehat, rumah sederhana, rumah inti, rumah  toko, Rusunawa, dan Rusunami/Including healty simple housing, simple housing, core housing, shop housing, Rusunawa, and Rusunami&lt;/li&gt;
&lt;li&gt;Angka Negatif menunjukkan bahwa status bangunan masih dalam pelaksanaan dan belum siap huni/Negative value indicate the status of underconstruction and not ready to be occupied&lt;/li&gt;
&lt;li&gt;Data Kalimantan Utara sebelum Tahun 2013 masih bergabung dengan Provinsi Kalimantan Timur/Kalimantan Utara data before 2013 were included in Kalimantan Timur Province&lt;/li&gt;
&lt;/ul&gt;
&lt;br&gt;
Sumber/Source :  Perum Perumnas/National Housing and Urban Development",1,Unit,1.0
263,Planning of The Development of Ready to Occupy Houses Developed by Perum Perumnas ,4,Construction,,"Catatan/Note :
&lt;ul&gt;
&lt;li&gt;Realisasi pembangunan rumah disesuaikan dengan permintaan daerah/Realization of houses development depends on regional demand&lt;/li&gt;
&lt;li&gt;Data Kalimantan Utara sebelum Tahun 2013 masih bergabung dengan Provinsi Kalimantan Timur/Kalimantan Utara data before 2013 were included in Kalimantan Timur Province&lt;/li&gt;
&lt;ul&gt;
Sumber/Source :  Perum Perumnas/National Housing and Urban Development",1,Unit,1.0
265,Realization of The Development of Ready to Occupy Houses Developed by Perum Perumnas ,4,Construction,,"Catatan/Note :
&lt;ul&gt;
&lt;li&gt;Realisasi pembangunan rumah disesuaikan dengan permintaan daerah/Realization of houses development depends on regional demand&lt;/li&gt;
&lt;li&gt;Data Kalimantan Utara sebelum Tahun 2013 masih bergabung dengan Provinsi Kalimantan Timur/Kalimantan Utara data before 2013 were included in Kalimantan Timur Province&lt;/li&gt;
&lt;ul&gt;
Sumber/Source :  Perum Perumnas/National Housing and Urban Development",1,Unit,1.0
548,Construction Worker Permanent Quarterly Index by province (2016 = 100),4,Construction,,&lt;p&gt;Source:&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Construction Index Benchmark (2016 = 100) for 2010 Year Data 2019&lt;br /&gt;&lt;/li&gt;&lt;li&gt;Construction Indicators for Quarter I-2022 for Data Year I-2020 to.d. I-2022&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;Note:&lt;/p&gt;&lt;ul&gt;&lt;li&gt;North Kalimantan data before 2016 is still joined by the Province of East Kalimantan&lt;/li&gt;&lt;/ul&gt;,1,,3.0
549,Quarterly Index Day of the Worker Day Construction By Province (2016 = 100),4,Construction,,&lt;p&gt;Source:&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Construction Index Benchmark (2016 = 100) for 2010 Year Data 2019&lt;/li&gt;&lt;li&gt;Construction Indicators for Quarter I-2022 for Data Year I-2020 to.d. I-2022&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;Note:&lt;/p&gt;&lt;ul&gt;&lt;li&gt;North Kalimantan data before 2016 is still joined by the Province of East Kalimantan&lt;/li&gt;&lt;/ul&gt;,1,,3.0
550,Quarterly Index of Permanent Workers' Service and Wages of Construction Daily Workers by Province (2016 = 100),4,Construction,,&lt;p&gt;Source:&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Construction Index Benchmark (2016 = 100) for 2010 Year Data 2019&lt;/li&gt;&lt;li&gt;Construction Indicators for Quarter I-2022 for Data Year I-2020 to.d. I-2022&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;Note:&lt;/p&gt;&lt;ul&gt;&lt;li&gt;North Kalimantan data before 2016 is still joined by the Province of East Kalimantan&lt;/li&gt;&lt;/ul&gt;,1,,3.0
553,Quarterly Value Index of Construction Completed by Construction Companies by Province (2016 = 100),4,Construction,,"&lt;p&gt;Source:&lt;br /&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Benchmark of Construction Indices (2016=100), 2010-2020&lt;/li&gt;&lt;li&gt;Construction Indicator since 1st Quarter of 2021&lt;br /&gt;&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;Note:&lt;/p&gt;&lt;ul&gt;&lt;li&gt;North Kalimantan data before 2016 is still joined by the Province of East Kalimantan&lt;/li&gt;&lt;/ul&gt;",1,,3.0
44,Percentage of Monthly Average Expenditure per Capita by Commodity Group,5,Consumption and Expenditure,,,52,Percent,1.0
54,Rata-rata Konsumsi Protein per Kapita Menurut Kelompok Makanan,5,Consumption and Expenditure,,,56,Gram,1.0
55,Rata-rata Konsumsi Kalori per Kapita Sehari Menurut Kelompok Makanan,5,Consumption and Expenditure,,,56,KKal,1.0
56,Indikator Konsumsi Terpilih,5,Consumption and Expenditure,,,57,,1.0
59,Availability of per Capita Calories by Foodstuffs Commodity Group,5,Consumption and Expenditure,,"2010: Revised figures&lt;br&gt;
2012: Preliminary figures &lt;br&gt;
2013: Estimated figures &lt;br&gt;
Source: Cited from the publication of Indonesian Food Balance Sheet, BPS-Statistics Indonesia-Ministry of Agriculture",60,KKal,1.0
60,Availability of per Capita Proteins by Foodstuffs Commodity Group,5,Consumption and Expenditure,,"2010: Revised figures&lt;br&gt;
2012: Preliminary figures &lt;br&gt;
2013: Estimated figures &lt;br&gt;
Source: Cited from the publication of Indonesian Food Balance Sheet, BPS-Statistics Indonesia-Ministry of Agriculture",60,Gram,1.0
544,Minimum living needs in a month (Rupiah) By Province,5,Consumption and Expenditure,,,1,Rupiahs,1.0
669,Availability of per Capita Fats by Foodstuffs Commodity Group,5,Consumption and Expenditure,,"Cited from the publication of Indonesian Food Balance Sheet, BPS-Statistics Indonesia-Ministry of Agriculture	 	 	 	 	 	 	 	 	 	 	 	 	 
Source : Publication Statistics Indonesia",60,Gram,1.0
1319,Proportion of Population With Minimum Calorie Intake Below 1400 Kcal / Capita / Day by Province,5,Consumption and Expenditure,,,1,Percent,1.0
1320,Proportion of Population With Minimum Calorie Intake Below 1400 Kcal / Capita / Day by Expenditure,5,Consumption and Expenditure,,,342,,1.0
1324,Proportion of Population With Minimum Calorie Intake Below 1400 Kcal / Capita / Day by Area,5,Consumption and Expenditure,,,310,,1.0
2087,Average Weekly Per Capita Consumption in Urban Areas by Food Commodity and Weekly Expenditure Group Per Capita,5,Consumption and Expenditure,,"For the commodity unit, it can be seen on Consumption and Expenditure Module Susenas March questionnaire. Please click the link below
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN21-KP.pdf&quot;&gt;-Questionnaire VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN20-KP.pdf&quot;&gt;-Questionnaire VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN19-KP.pdf&quot;&gt;-Questionnaire VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN18-KP.pdf&quot;&gt;-Questionnaire VSEN18.KP&lt;/a&gt;",510,Commodity Unit,1.0
2089,Average Weekly Per Capita Consumption in Rural Areas by Food Commodity and Weekly Expenditure Group Per Capita,5,Consumption and Expenditure,,"For the commodity unit, it can be seen on Consumption and Expenditure Module Susenas March questionnaire. Please click the link below
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN21-KP.pdf&quot;&gt;-Questionnaire VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN20-KP.pdf&quot;&gt;-Questionnaire VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN19-KP.pdf&quot;&gt;-Questionnaire VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN18-KP.pdf&quot;&gt;-Questionnaire VSEN18.KP&lt;/a&gt;",510,Commodity Unit,1.0
2090,Average Weekly Per Capita Consumption in Urban and Rural Areas by Food Commodity and Weekly Expenditure Group Per Capita,5,Consumption and Expenditure,,"For the commodity unit, it can be seen on Consumption and Expenditure Module Susenas March questionnaire. Please click the link below
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN21-KP.pdf&quot;&gt;-Questionnaire VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN20-KP.pdf&quot;&gt;-Questionnaire VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN19-KP.pdf&quot;&gt;-Questionnaire VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN18-KP.pdf&quot;&gt;-Questionnaire VSEN18.KP&lt;/a&gt;",510,Commodity Unit,1.0
2091,Average Weekly Per Capita Expenditure in Urban Areas by Food Commodity and Weekly Expenditure Group Per Capita,5,Consumption and Expenditure,,,510,Rupiah/Capita/Week,1.0
2092,Average Weekly Per Capita Expenditure in Rural Areas by Food Commodity and Weekly Expenditure Group Per Capita,5,Consumption and Expenditure,,,510,Rupiah/Capita/Week,1.0
2093,Average Weekly Per Capita Expenditure in Urban and Rural Areas by Food Commodity and Weekly Expenditure Group Per Capita,5,Consumption and Expenditure,,,510,Rupiah/Capita/Week,1.0
2094,Average Weekly Per Capita Consumption by Rice Group Per Regency/City,5,Consumption and Expenditure,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;For the commodity unit, it can be seen on Consumption and Expenditure Module Susenas March questionnaire. Please click the link below
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN21-KP.pdf&quot;&gt;-Questionnaire VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN20-KP.pdf&quot;&gt;-Questionnaire VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN19-KP.pdf&quot;&gt;-Questionnaire VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN18-KP.pdf&quot;&gt;-Questionnaire VSEN18.KP&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",485,Commodity Unit,1.0
2095,Average Weekly Per Capita Consumption by Tuber Group Per Regency/City,5,Consumption and Expenditure,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;For the commodity unit, it can be seen on Consumption and Expenditure Module Susenas March questionnaire. Please click the link below
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN21-KP.pdf&quot;&gt;-Questionnaire VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN20-KP.pdf&quot;&gt;-Questionnaire VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN19-KP.pdf&quot;&gt;-Questionnaire VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN18-KP.pdf&quot;&gt;-Questionnaire VSEN18.KP&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",485,Commodity Unit,1.0
2096,Average Weekly Per Capita Consumption by Fish Group Per Regency/City,5,Consumption and Expenditure,,"&lt;p&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;For the commodity unit, it can be seen on Consumption and Expenditure Module Susenas March questionnaire. Please click the link below
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN21-KP.pdf&quot;&gt;-Questionnaire VSEN21.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN20-KP.pdf&quot;&gt;-Questionnaire VSEN20.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN19-KP.pdf&quot;&gt;-Questionnaire VSEN19.KP&lt;/a&gt;
&lt;br /&gt;&lt;a href=&quot;https://www.bps.go.id/website/fileMenu/VSEN18-KP.pdf&quot;&gt;-Questionnaire VSEN18.KP&lt;/a&gt;&lt;br /&gt;&lt;/p&gt;&lt;p&gt;&lt;br /&gt;&lt;/p&gt;",485,Commodity Unit,1.0
